TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,Revenue,Cost,Profit
T00313,2024-12-19,C157,P038,S003,2,0.15,623.781,570.46,53.32099999999991
T00314,2025-04-13,C152,P028,S003,5,0.15,2863.5649999999996,1816.6499999999999,1046.9149999999997
T00315,2023-09-19,C122,P026,S001,3,0.1,2742.5519999999997,1753.1999999999998,989.3519999999999
T00316,2025-04-01,C107,P003,S005,3,0.0,1012.89,507.09000000000003,505.79999999999995
T00317,2025-02-27,C068,P047,S005,5,0.05,5686.6050000000005,3613.7,2072.9050000000007
T00318,2025-05-24,C150,P043,S004,2,0.15,959.5139999999999,587.92,371.59399999999994
T00319,2025-02-05,C175,P014,S002,1,0.0,1342.75,797.94,544.81
T00320,2024-10-06,C005,P032,S004,3,0.15,777.0104999999999,492.03,284.9804999999999
T00321,2024-11-08,C106,P016,S002,4,0.15,6319.75,5804.64,515.1099999999997
T00322,2024-12-03,C181,P018,S002,5,0.05,5129.477500000001,3519.15,1610.3275000000008
T00323,2025-04-25,C170,P037,S004,5,0.15,8298.762499999999,7256.35,1042.4124999999985
T00324,2024-04-20,C045,P003,S004,5,0.1,1519.335,845.15,674.1850000000001
T00325,2023-12-29,C174,P014,S003,5,0.15,5706.6875,3989.7000000000003,1716.9874999999997
T00326,2024-10-02,C064,P002,S003,5,0.1,3684.42,2638.1,1046.3200000000002
T00327,2025-06-27,C077,P045,S003,2,0.15,3194.4359999999997,2009.12,1185.3159999999998
T00328,2025-05-22,C123,P043,S003,5,0.1,2539.89,1469.8,1070.09
T00329,2024-12-13,C032,P036,S005,5,0.15,6381.205,5838.65,542.5550000000003
T00330,2023-11-17,C089,P034,S002,3,0.0,1284.15,738.21,545.94
T00331,2024-11-26,C183,P046,S001,3,0.15,2971.6935,2779.6499999999996,192.04350000000022
T00332,2024-03-11,C192,P002,S004,2,0.05,1555.644,1055.24,500.404
T00333,2024-09-18,C144,P026,S003,2,0.0,2031.52,1168.8,862.72
T00334,2025-09-01,C063,P026,S001,5,0.05,4824.86,2922.0,1902.8599999999997
T00335,2024-10-26,C014,P041,S001,4,0.1,5886.036,4173.16,1712.8760000000002
T00336,2024-12-12,C026,P014,S002,1,0.05,1275.6125,797.94,477.6724999999999
T00337,2024-12-20,C168,P043,S004,4,0.05,2144.796,1175.84,968.9559999999999
T00338,2024-10-31,C083,P010,S003,1,0.0,1194.12,838.95,355.16999999999985
T00339,2024-04-13,C137,P039,S001,2,0.15,919.5980000000001,796.5,123.09800000000007
T00340,2024-05-08,C010,P010,S004,4,0.05,4537.655999999999,3355.8,1181.8559999999989
T00341,2023-11-24,C010,P050,S001,3,0.0,3133.92,2325.21,808.71
T00342,2025-07-08,C073,P037,S004,5,0.15,8298.762499999999,7256.35,1042.4124999999985
T00343,2024-11-23,C130,P022,S004,3,0.05,72.8745,57.150000000000006,15.724499999999992
T00344,2025-02-20,C085,P045,S002,4,0.1,6764.688,4018.24,2746.4480000000003
T00345,2025-08-30,C004,P033,S003,3,0.05,5127.0644999999995,3987.4500000000003,1139.6144999999992
T00346,2025-03-28,C157,P014,S004,4,0.1,4833.900000000001,3191.76,1642.1400000000003
T00347,2025-03-03,C103,P030,S001,2,0.05,55.556,30.56,24.996
T00348,2025-03-10,C083,P025,S002,1,0.1,386.235,258.72,127.51499999999999
T00349,2025-07-12,C061,P025,S004,3,0.1,1158.705,776.1600000000001,382.54499999999985
T00350,2024-12-25,C150,P015,S005,1,0.1,243.405,187.6,55.80500000000001
T00351,2024-12-24,C178,P047,S002,1,0.0,1197.18,722.74,474.44000000000005
T00352,2024-01-04,C079,P011,S002,4,0.1,894.852,762.68,132.17200000000003
T00353,2025-03-14,C164,P015,S003,3,0.05,770.7824999999999,562.8,207.98249999999996
T00354,2023-12-24,C035,P039,S004,2,0.15,919.5980000000001,796.5,123.09800000000007
T00355,2023-09-16,C107,P031,S005,4,0.05,4163.736,3288.8,874.9359999999997
T00356,2025-08-29,C175,P050,S005,1,0.15,887.9440000000001,775.07,112.87400000000002
T00357,2024-08-20,C020,P015,S005,1,0.0,270.45,187.6,82.85
T00358,2023-10-28,C147,P049,S005,2,0.05,737.694,398.6,339.09399999999994
T00359,2025-03-22,C134,P006,S004,1,0.05,302.1475,187.34,114.80749999999998
T00360,2024-01-30,C024,P008,S005,4,0.0,439.12,282.36,156.76
T00361,2025-08-18,C034,P011,S005,4,0.15,845.1379999999999,762.68,82.45799999999997
T00362,2024-06-17,C144,P026,S004,3,0.0,3047.2799999999997,1753.1999999999998,1294.08
T00363,2024-09-09,C066,P018,S001,2,0.0,2159.78,1407.66,752.1200000000001
T00364,2024-06-28,C109,P024,S003,1,0.0,1487.41,813.07,674.34
T00365,2024-06-15,C121,P045,S001,3,0.15,4791.6539999999995,3013.68,1777.9739999999997
T00366,2025-01-18,C197,P034,S002,4,0.1,1540.98,984.28,556.7
T00367,2024-02-08,C115,P005,S004,4,0.0,5584.88,4016.36,1568.52
T00368,2023-10-26,C168,P044,S003,1,0.05,1222.2224999999999,797.54,424.6824999999999
T00369,2025-08-10,C136,P019,S002,2,0.0,3525.84,2692.96,832.8800000000001
T00370,2024-12-14,C077,P010,S004,5,0.15,5075.009999999999,4194.75,880.2599999999993
T00371,2024-04-04,C059,P035,S002,4,0.1,5624.7480000000005,4782.52,842.2280000000001
T00372,2024-08-29,C071,P014,S002,1,0.0,1342.75,797.94,544.81
T00373,2025-05-14,C158,P026,S001,2,0.05,1929.944,1168.8,761.144
T00374,2025-07-19,C026,P013,S005,1,0.15,964.5799999999999,675.1,289.4799999999999
T00375,2023-11-11,C063,P025,S001,4,0.15,1459.11,1034.88,424.2299999999998
T00376,2025-05-28,C139,P039,S002,1,0.05,513.893,398.25,115.64300000000003
T00377,2024-05-23,C060,P030,S005,3,0.1,78.94800000000001,45.839999999999996,33.10800000000001
T00378,2025-02-21,C078,P034,S002,5,0.05,2033.2375,1230.35,802.8875
T00379,2024-02-13,C077,P005,S003,1,0.05,1326.4089999999999,1004.09,322.31899999999985
T00380,2025-02-16,C143,P010,S004,1,0.1,1074.7079999999999,838.95,235.7579999999998
T00381,2024-10-18,C135,P043,S003,4,0.15,1919.0279999999998,1175.84,743.1879999999999
T00382,2024-07-27,C077,P021,S004,2,0.15,2086.308,1954.18,132.12799999999993
T00383,2025-02-26,C058,P037,S003,2,0.15,3319.505,2902.54,416.96500000000015
T00384,2025-04-29,C144,P007,S004,4,0.05,5601.655999999999,3056.08,2545.575999999999
T00385,2024-11-20,C063,P007,S003,2,0.1,2653.4159999999997,1528.04,1125.3759999999997
T00386,2024-07-17,C116,P043,S003,1,0.05,536.199,293.96,242.23899999999998
T00387,2024-04-15,C069,P011,S004,5,0.0,1242.85,953.3499999999999,289.5
T00388,2023-11-24,C049,P024,S005,5,0.05,7065.1975,4065.3500000000004,2999.8475
T00389,2024-10-19,C054,P020,S003,3,0.0,971.76,728.9399999999999,242.82000000000005
T00390,2025-06-10,C049,P048,S001,4,0.05,4622.168,3179.2,1442.9679999999998
T00391,2024-10-10,C102,P005,S002,5,0.1,6282.990000000001,5020.45,1262.5400000000009
T00392,2024-10-09,C098,P041,S004,5,0.1,7357.545,5216.45,2141.0950000000003
T00393,2024-12-23,C067,P031,S003,5,0.15,4656.81,4111.0,545.8100000000004
T00394,2024-05-07,C026,P001,S004,3,0.05,4770.0165,3970.1400000000003,799.8764999999994
T00395,2024-12-16,C081,P025,S004,1,0.05,407.69249999999994,258.72,148.9724999999999
T00396,2024-07-25,C005,P049,S003,5,0.15,1650.105,996.5,653.605
T00397,2023-11-17,C040,P029,S002,3,0.05,4232.392499999999,2964.93,1267.4624999999992
T00398,2024-10-14,C146,P009,S002,4,0.1,443.484,321.44,122.04399999999998
T00399,2023-10-04,C196,P017,S004,4,0.15,4236.773999999999,3334.08,902.6939999999995
T00400,2024-01-24,C188,P006,S003,2,0.05,604.295,374.68,229.61499999999995
T00401,2024-07-27,C048,P047,S005,1,0.0,1197.18,722.74,474.44000000000005
T00402,2025-05-13,C172,P021,S001,1,0.15,1043.154,977.09,66.06399999999996
T00403,2024-05-04,C162,P029,S002,1,0.05,1410.7975,988.31,422.48749999999995
T00404,2025-01-20,C056,P048,S005,4,0.1,4378.896,3179.2,1199.696
T00405,2024-08-06,C159,P022,S005,4,0.15,86.938,76.2,10.738
T00406,2025-05-21,C002,P031,S005,5,0.15,4656.81,4111.0,545.8100000000004
T00407,2025-06-13,C005,P034,S005,3,0.1,1155.7350000000001,738.21,417.5250000000001
T00408,2024-12-22,C129,P015,S004,2,0.0,540.9,375.2,165.7
T00409,2025-01-21,C135,P037,S002,2,0.05,3710.035,2902.54,807.4949999999999
T00410,2024-05-18,C091,P048,S003,4,0.0,4865.44,3179.2,1686.2399999999998
T00411,2024-09-24,C104,P002,S004,5,0.05,3889.11,2638.1,1251.0100000000002
T00412,2023-10-03,C077,P005,S001,1,0.0,1396.22,1004.09,392.13
T00413,2024-01-20,C098,P030,S004,5,0.15,124.26999999999998,76.39999999999999,47.86999999999999
T00414,2023-09-19,C164,P034,S001,2,0.0,856.1,492.14,363.96000000000004
T00415,2025-06-13,C112,P029,S003,5,0.0,7425.25,4941.549999999999,2483.7000000000007
T00416,2025-04-18,C059,P036,S002,5,0.15,6381.205,5838.65,542.5550000000003
T00417,2023-10-19,C012,P004,S001,3,0.0,5561.3099999999995,4090.56,1470.7499999999995
T00418,2024-11-12,C081,P033,S001,2,0.05,3418.0429999999997,2658.3,759.7429999999995
T00419,2024-01-30,C020,P029,S003,2,0.05,2821.595,1976.62,844.9749999999999
T00420,2024-03-30,C174,P029,S005,3,0.15,3786.8774999999996,2964.93,821.9474999999998
T00421,2023-11-28,C177,P019,S001,5,0.1,7933.14,6732.4,1200.7400000000007
T00422,2025-07-13,C026,P046,S004,2,0.0,2330.74,1853.1,477.6399999999999
T00423,2023-12-06,C155,P001,S005,5,0.15,7113.182500000001,6616.900000000001,496.28250000000025
T00424,2024-04-13,C008,P014,S003,4,0.15,4565.349999999999,3191.76,1373.5899999999992
T00425,2024-10-09,C092,P004,S005,4,0.15,6302.818,5454.08,848.7380000000003
T00426,2023-09-11,C175,P024,S005,4,0.0,5949.64,3252.28,2697.36
T00427,2024-12-10,C064,P030,S001,1,0.1,26.316,15.28,11.036
T00428,2025-08-30,C098,P033,S002,4,0.1,6476.292,5316.6,1159.692
T00429,2024-02-18,C028,P010,S001,1,0.1,1074.7079999999999,838.95,235.7579999999998
T00430,2024-03-03,C093,P026,S003,1,0.05,964.972,584.4,380.572
T00431,2024-01-10,C048,P015,S004,4,0.15,919.53,750.4,169.13
T00432,2023-12-18,C007,P048,S001,3,0.0,3649.08,2384.3999999999996,1264.6800000000003
T00433,2024-02-12,C099,P010,S001,3,0.15,3045.006,2516.8500000000004,528.1559999999995
T00434,2025-02-21,C200,P030,S001,5,0.05,138.89,76.39999999999999,62.489999999999995
T00435,2025-02-20,C176,P028,S004,2,0.05,1280.1819999999998,726.66,553.5219999999998
T00436,2024-03-16,C078,P011,S003,4,0.05,944.5659999999999,762.68,181.88599999999997
T00437,2024-03-20,C043,P025,S004,3,0.15,1094.3324999999998,776.1600000000001,318.1724999999997
T00438,2025-05-29,C124,P027,S001,3,0.1,3435.021,2857.95,577.0710000000004
T00439,2024-05-15,C185,P046,S004,5,0.05,5535.507499999999,4632.75,902.7574999999988
T00440,2023-09-26,C028,P048,S002,3,0.0,3649.08,2384.3999999999996,1264.6800000000003
T00441,2025-08-28,C086,P012,S005,4,0.1,4295.124,3272.96,1022.1639999999998
T00442,2024-08-17,C086,P027,S004,5,0.05,6043.0925,4763.25,1279.8424999999997
T00443,2025-04-06,C083,P028,S005,2,0.15,1145.426,726.66,418.76599999999996
T00444,2024-04-01,C046,P018,S004,3,0.1,2915.703,2111.4900000000002,804.2129999999997
T00445,2025-01-17,C148,P002,S002,3,0.15,2087.8379999999997,1582.8600000000001,504.9779999999996
T00446,2024-10-12,C101,P016,S003,1,0.05,1765.8125,1451.16,314.6524999999999
T00447,2025-05-02,C175,P015,S005,1,0.15,229.8825,187.6,42.2825
T00448,2024-03-31,C113,P044,S003,1,0.15,1093.5674999999999,797.54,296.0274999999999
T00449,2025-01-02,C036,P038,S003,2,0.1,660.474,570.46,90.01400000000001
T00450,2025-05-29,C184,P017,S004,4,0.0,4984.44,3334.08,1650.3599999999997
T00451,2024-10-24,C154,P041,S004,5,0.15,6948.7925,5216.45,1732.3424999999997
T00452,2025-03-31,C140,P033,S001,3,0.0,5396.91,3987.4500000000003,1409.4599999999996
T00453,2024-01-01,C197,P010,S002,3,0.05,3403.2419999999997,2516.8500000000004,886.3919999999994
T00454,2025-07-01,C145,P036,S004,3,0.15,3828.723,3503.19,325.5329999999999
T00455,2025-07-15,C003,P030,S001,3,0.05,83.33399999999999,45.839999999999996,37.49399999999999
T00456,2025-01-17,C115,P043,S003,4,0.15,1919.0279999999998,1175.84,743.1879999999999
T00457,2025-04-27,C089,P045,S001,4,0.0,7516.32,4018.24,3498.08
T00458,2025-07-04,C107,P035,S001,1,0.05,1484.3085,1195.63,288.6785
T00459,2023-11-07,C080,P015,S003,4,0.05,1027.7099999999998,750.4,277.30999999999983
T00460,2025-03-10,C090,P028,S004,1,0.15,572.713,363.33,209.38299999999998
T00461,2025-01-15,C082,P012,S001,3,0.0,3579.2699999999995,2454.7200000000003,1124.5499999999993
T00462,2023-12-06,C006,P043,S003,1,0.05,536.199,293.96,242.23899999999998
T00463,2024-11-09,C133,P038,S002,5,0.05,1742.9175,1426.15,316.7674999999999
T00464,2024-06-04,C144,P012,S004,4,0.05,4533.741999999999,3272.96,1260.7819999999992
T00465,2024-08-12,C162,P049,S002,2,0.15,660.0419999999999,398.6,261.4419999999999
T00466,2024-10-03,C008,P007,S005,2,0.15,2506.004,1528.04,977.9639999999999
T00467,2024-07-08,C100,P011,S001,2,0.05,472.28299999999996,381.34,90.94299999999998
T00468,2024-06-11,C193,P028,S001,5,0.0,3368.8999999999996,1816.6499999999999,1552.2499999999998
T00469,2024-10-30,C094,P030,S003,2,0.15,49.708,30.56,19.148
T00470,2025-06-04,C068,P048,S004,5,0.1,5473.62,3974.0,1499.62
T00471,2023-11-04,C157,P049,S004,5,0.0,1941.3,996.5,944.8
T00472,2024-12-09,C091,P019,S004,5,0.05,8373.87,6732.4,1641.4700000000012
T00473,2024-09-26,C158,P013,S005,1,0.05,1078.06,675.1,402.9599999999999
T00474,2024-01-06,C031,P026,S002,3,0.0,3047.2799999999997,1753.1999999999998,1294.08
T00475,2025-03-13,C096,P003,S002,5,0.15,1434.9275,845.15,589.7775
T00476,2024-05-29,C153,P016,S002,5,0.15,7899.6875,7255.8,643.8874999999998
T00477,2025-03-27,C048,P029,S004,5,0.05,7053.987499999999,4941.549999999999,2112.4375
T00478,2024-06-23,C126,P013,S003,2,0.05,2156.12,1350.2,805.9199999999998
T00479,2024-11-09,C116,P025,S005,1,0.1,386.235,258.72,127.51499999999999
T00480,2024-12-08,C125,P004,S002,2,0.15,3151.409,2727.04,424.36900000000014
T00481,2024-12-26,C105,P032,S004,4,0.15,1036.014,656.04,379.97399999999993
T00482,2024-07-05,C043,P006,S001,5,0.0,1590.25,936.7,653.55
T00483,2023-09-16,C075,P009,S001,3,0.05,351.0915,241.07999999999998,110.01150000000001
T00484,2025-08-30,C044,P029,S004,5,0.15,6311.4625,4941.549999999999,1369.9125000000004
T00485,2025-08-13,C147,P028,S001,3,0.1,1819.206,1089.99,729.2159999999999
T00486,2024-10-28,C195,P027,S004,5,0.05,6043.0925,4763.25,1279.8424999999997
T00487,2024-04-13,C027,P013,S002,3,0.0,3404.3999999999996,2025.3000000000002,1379.0999999999995
T00488,2024-04-23,C068,P012,S003,1,0.15,1014.1264999999999,818.24,195.88649999999984
T00489,2025-03-19,C199,P009,S002,2,0.1,221.742,160.72,61.02199999999999
T00490,2025-05-29,C043,P043,S005,2,0.05,1072.398,587.92,484.47799999999995
T00491,2024-10-13,C016,P028,S005,3,0.1,1819.206,1089.99,729.2159999999999
T00492,2025-04-29,C083,P004,S003,3,0.1,5005.179,4090.56,914.6190000000001
T00493,2025-03-09,C035,P048,S004,1,0.1,1094.724,794.8,299.924
T00494,2024-01-06,C180,P034,S002,2,0.05,813.295,492.14,321.155
T00495,2024-07-18,C064,P019,S004,4,0.05,6699.096,5385.92,1313.1759999999995
T00496,2024-10-05,C161,P043,S004,4,0.15,1919.0279999999998,1175.84,743.1879999999999
T00497,2025-01-05,C163,P042,S001,4,0.1,1633.0320000000002,1266.52,366.51200000000017
T00498,2024-06-19,C117,P029,S004,3,0.0,4455.15,2964.93,1490.2199999999998
T00499,2025-08-13,C188,P030,S004,3,0.0,87.72,45.839999999999996,41.88
T00500,2024-04-25,C056,P050,S004,2,0.15,1775.8880000000001,1550.14,225.74800000000005
T00501,2023-12-04,C083,P004,S003,3,0.05,5283.244499999999,4090.56,1192.684499999999
T00502,2025-07-18,C088,P035,S001,1,0.0,1562.43,1195.63,366.79999999999995
T00503,2024-11-26,C005,P015,S001,2,0.15,459.765,375.2,84.565
T00504,2025-08-28,C001,P029,S004,2,0.05,2821.595,1976.62,844.9749999999999
T00505,2025-04-25,C041,P045,S003,1,0.1,1691.172,1004.56,686.6120000000001
T00506,2023-12-12,C022,P033,S003,2,0.0,3597.94,2658.3,939.6399999999999
T00507,2025-01-31,C161,P045,S003,2,0.15,3194.4359999999997,2009.12,1185.3159999999998
T00508,2024-08-28,C181,P018,S001,1,0.05,1025.8955,703.83,322.06550000000004
T00509,2025-07-03,C020,P029,S002,5,0.05,7053.987499999999,4941.549999999999,2112.4375
T00510,2023-12-28,C003,P007,S001,3,0.0,4422.36,2292.06,2130.2999999999997
T00511,2024-02-16,C178,P011,S002,4,0.0,994.28,762.68,231.60000000000002
T00512,2024-01-03,C099,P019,S001,1,0.0,1762.92,1346.48,416.44000000000005
T00513,2024-12-13,C095,P043,S003,2,0.15,959.5139999999999,587.92,371.59399999999994
T00514,2025-08-15,C165,P004,S002,1,0.0,1853.77,1363.52,490.25
T00515,2025-01-01,C113,P002,S003,2,0.05,1555.644,1055.24,500.404
T00516,2023-12-02,C158,P038,S004,2,0.0,733.86,570.46,163.39999999999998
T00517,2024-06-02,C036,P050,S001,5,0.15,4439.72,3875.3500000000004,564.3699999999999
T00518,2024-07-13,C110,P023,S003,2,0.05,3569.093,2029.82,1539.273
T00519,2025-08-25,C166,P042,S001,2,0.1,816.5160000000001,633.26,183.25600000000009
T00520,2025-08-24,C169,P040,S003,2,0.05,3316.6589999999997,2644.88,671.7789999999995
T00521,2024-09-01,C076,P028,S001,2,0.15,1145.426,726.66,418.76599999999996
T00522,2023-12-23,C029,P001,S002,4,0.0,6694.76,5293.52,1401.2399999999998
T00523,2025-08-12,C093,P046,S003,2,0.15,1981.1289999999997,1853.1,128.02899999999977
T00524,2024-01-25,C094,P049,S005,2,0.15,660.0419999999999,398.6,261.4419999999999
T00525,2024-08-18,C005,P016,S005,1,0.0,1858.75,1451.16,407.5899999999999
T00526,2024-10-21,C056,P010,S001,1,0.15,1015.0019999999998,838.95,176.0519999999998
T00527,2024-11-26,C161,P047,S005,4,0.15,4070.4120000000003,2890.96,1179.4520000000002
T00528,2024-05-28,C022,P047,S005,5,0.05,5686.6050000000005,3613.7,2072.9050000000007
T00529,2025-04-30,C022,P031,S003,1,0.05,1040.934,822.2,218.73399999999992
T00530,2025-05-14,C138,P014,S003,4,0.0,5371.0,3191.76,2179.24
T00531,2023-10-14,C179,P030,S004,2,0.0,58.48,30.56,27.919999999999998
T00532,2025-04-23,C023,P031,S004,1,0.15,931.362,822.2,109.16199999999992
T00533,2023-11-22,C080,P023,S002,1,0.0,1878.47,1014.91,863.5600000000001
T00534,2025-06-30,C180,P048,S001,2,0.15,2067.812,1589.6,478.212
T00535,2024-03-13,C134,P017,S005,3,0.05,3551.4134999999997,2500.56,1050.8534999999997
T00536,2023-09-16,C033,P047,S003,1,0.0,1197.18,722.74,474.44000000000005
T00537,2024-11-18,C110,P032,S003,5,0.0,1523.55,820.05,703.5
T00538,2025-05-24,C183,P026,S005,1,0.15,863.396,584.4,278.996
T00539,2025-07-31,C131,P009,S003,1,0.15,104.7115,80.36,24.3515
T00540,2024-09-18,C095,P021,S002,3,0.0,3681.7200000000003,2931.27,750.4500000000003
T00541,2024-08-23,C059,P024,S005,1,0.0,1487.41,813.07,674.34
T00542,2025-08-28,C063,P004,S001,4,0.1,6673.572,5454.08,1219.4920000000002
T00543,2024-03-08,C039,P008,S002,1,0.15,93.313,70.59,22.723
T00544,2023-10-29,C083,P039,S002,4,0.1,1947.3840000000002,1593.0,354.38400000000024
T00545,2025-01-09,C020,P040,S005,3,0.0,5236.83,3967.32,1269.5099999999998
T00546,2025-06-15,C046,P006,S002,5,0.0,1590.25,936.7,653.55
T00547,2023-11-24,C018,P042,S004,3,0.1,1224.7740000000001,949.89,274.8840000000001
T00548,2023-09-18,C023,P047,S005,4,0.0,4788.72,2890.96,1897.7600000000002
T00549,2023-12-26,C052,P031,S003,5,0.1,4930.740000000001,4111.0,819.7400000000007
T00550,2024-12-16,C119,P047,S003,5,0.15,5088.015,3613.7,1474.3150000000005
T00551,2023-12-25,C188,P050,S005,2,0.05,1984.816,1550.14,434.67599999999993
T00552,2025-02-14,C105,P009,S001,2,0.1,221.742,160.72,61.02199999999999
T00553,2024-10-10,C086,P031,S001,4,0.1,3944.592,3288.8,655.7919999999999
T00554,2024-06-19,C053,P029,S005,2,0.15,2524.585,1976.62,547.9650000000001
T00555,2025-02-18,C016,P046,S002,3,0.0,3496.1099999999997,2779.6499999999996,716.46
T00556,2025-02-03,C060,P024,S005,4,0.1,5354.676,3252.28,2102.396
T00557,2024-10-13,C192,P045,S001,5,0.0,9395.4,5022.799999999999,4372.6
T00558,2024-11-03,C164,P045,S004,1,0.0,1879.08,1004.56,874.52
T00559,2024-01-25,C170,P004,S002,2,0.1,3336.786,2727.04,609.7460000000001
T00560,2024-07-23,C081,P029,S004,3,0.1,4009.6349999999998,2964.93,1044.705
T00561,2024-11-20,C070,P050,S002,1,0.05,992.408,775.07,217.33799999999997
T00562,2023-09-14,C200,P036,S005,1,0.05,1426.387,1167.73,258.6569999999999
T00563,2024-05-07,C043,P039,S004,4,0.1,1947.3840000000002,1593.0,354.38400000000024
T00564,2024-04-07,C031,P049,S005,3,0.05,1106.541,597.9000000000001,508.64099999999985
T00565,2025-07-17,C079,P036,S004,3,0.0,4504.38,3503.19,1001.19
T00566,2024-03-16,C041,P006,S003,5,0.0,1590.25,936.7,653.55
T00567,2024-03-23,C084,P031,S002,1,0.05,1040.934,822.2,218.73399999999992
T00568,2025-04-01,C102,P045,S005,1,0.1,1691.172,1004.56,686.6120000000001
T00569,2024-07-27,C045,P037,S001,4,0.15,6639.01,5805.08,833.9300000000003
T00570,2024-03-11,C025,P011,S004,1,0.05,236.14149999999998,190.67,45.47149999999999
T00571,2023-12-16,C004,P003,S001,2,0.05,641.497,338.06,303.43699999999995
T00572,2025-07-30,C103,P050,S003,1,0.1,940.1760000000002,775.07,165.1060000000001
T00573,2025-07-12,C006,P012,S001,2,0.15,2028.2529999999997,1636.48,391.7729999999997
T00574,2023-12-07,C024,P014,S003,1,0.0,1342.75,797.94,544.81
T00575,2025-03-29,C013,P020,S002,5,0.15,1376.66,1214.8999999999999,161.76000000000022
T00576,2024-07-12,C128,P049,S001,4,0.15,1320.0839999999998,797.2,522.8839999999998
T00577,2025-01-05,C091,P037,S002,2,0.1,3514.7700000000004,2902.54,612.2300000000005
T00578,2024-12-19,C115,P028,S002,1,0.05,640.0909999999999,363.33,276.7609999999999
T00579,2024-01-09,C128,P018,S004,5,0.15,4589.5325,3519.15,1070.3825000000002
T00580,2023-09-30,C023,P046,S003,4,0.05,4428.405999999999,3706.2,722.2059999999992
T00581,2025-01-01,C052,P025,S005,2,0.0,858.3,517.44,340.8599999999999
T00582,2025-07-01,C183,P047,S003,4,0.15,4070.4120000000003,2890.96,1179.4520000000002
T00583,2025-04-25,C145,P047,S005,3,0.15,3052.8089999999997,2168.2200000000003,884.5889999999995
T00584,2024-10-01,C047,P050,S001,3,0.05,2977.2239999999997,2325.21,652.0139999999997
T00585,2024-03-21,C200,P027,S003,1,0.15,1081.3955,952.65,128.7455000000001
T00586,2024-02-02,C197,P039,S005,2,0.05,1027.786,796.5,231.28600000000006
T00587,2024-05-14,C064,P017,S002,3,0.0,3738.33,2500.56,1237.77
T00588,2024-01-13,C148,P019,S004,3,0.05,5024.322,4039.44,984.8820000000001
T00589,2025-04-02,C061,P025,S005,3,0.1,1158.705,776.1600000000001,382.54499999999985
T00590,2024-12-09,C181,P047,S003,5,0.05,5686.6050000000005,3613.7,2072.9050000000007
